vehicle	group	manufacturer	model	division	powertrain	status	thumbnail
2401	2401-2404	Gillig	2010 BRT 35'	65th Ave	ISL9-B400R	Active	"https://cptdb.ca/wiki/images/thumb/5/5d/C-TRAN_2402-a.jpg/800px-C-TRAN_2402-a.jpg"	11 July 2018
2402	2401-2404	Gillig	2010 BRT 35'	65th Ave	ISL9-B400R	Active	"https://cptdb.ca/wiki/images/thumb/5/5d/C-TRAN_2402-a.jpg/800px-C-TRAN_2402-a.jpg"	11 July 2018
2403	2401-2404	Gillig	2010 BRT 35'	65th Ave	ISL9-B400R	Active	"https://cptdb.ca/wiki/images/thumb/5/5d/C-TRAN_2402-a.jpg/800px-C-TRAN_2402-a.jpg"	11 July 2018
2404	2401-2404	Gillig	2010 BRT 35'	65th Ave	ISL9-B400R	Active	"https://cptdb.ca/wiki/images/thumb/5/5d/C-TRAN_2402-a.jpg/800px-C-TRAN_2402-a.jpg"	11 July 2018
2901	2901-2902	Gillig	2015 BRT 29'	65th Ave	ISL9-B400R	Active	"https://cptdb.ca/wiki/images/thumb/2/28/C-TRAN_2901.jpg/800px-C-TRAN_2901.jpg"	11 July 2018
2902	2901-2902	Gillig	2015 BRT 29'	65th Ave	ISL9-B400R	Active	"https://cptdb.ca/wiki/images/thumb/2/28/C-TRAN_2901.jpg/800px-C-TRAN_2901.jpg"	11 July 2018
4001	4001-4016	Gillig	2015 BRT HEV 40'	65th Ave	ISB6.7-BAE	Active	"https://cptdb.ca/wiki/images/thumb/8/8d/C-TRAN_4002-a.jpg/800px-C-TRAN_4002-a.jpg"	11 July 2018
4002	4001-4016	Gillig	2015 BRT HEV 40'	65th Ave	ISB6.7-BAE	Active	"https://cptdb.ca/wiki/images/thumb/8/8d/C-TRAN_4002-a.jpg/800px-C-TRAN_4002-a.jpg"	11 July 2018
4003	4001-4016	Gillig	2015 BRT HEV 40'	65th Ave	ISB6.7-BAE	Active	"https://cptdb.ca/wiki/images/thumb/8/8d/C-TRAN_4002-a.jpg/800px-C-TRAN_4002-a.jpg"	11 July 2018
4004	4001-4016	Gillig	2015 BRT HEV 40'	65th Ave	ISB6.7-BAE	Active	"https://cptdb.ca/wiki/images/thumb/8/8d/C-TRAN_4002-a.jpg/800px-C-TRAN_4002-a.jpg"	11 July 2018
4005	4001-4016	Gillig	2015 BRT HEV 40'	65th Ave	ISB6.7-BAE	Active	"https://cptdb.ca/wiki/images/thumb/8/8d/C-TRAN_4002-a.jpg/800px-C-TRAN_4002-a.jpg"	11 July 2018
4006	4001-4016	Gillig	2015 BRT HEV 40'	65th Ave	ISB6.7-BAE	Active	"https://cptdb.ca/wiki/images/thumb/8/8d/C-TRAN_4002-a.jpg/800px-C-TRAN_4002-a.jpg"	11 July 2018
4007	4001-4016	Gillig	2015 BRT HEV 40'	65th Ave	ISB6.7-BAE	Active	"https://cptdb.ca/wiki/images/thumb/8/8d/C-TRAN_4002-a.jpg/800px-C-TRAN_4002-a.jpg"	11 July 2018
4008	4001-4016	Gillig	2015 BRT HEV 40'	65th Ave	ISB6.7-BAE	Active	"https://cptdb.ca/wiki/images/thumb/8/8d/C-TRAN_4002-a.jpg/800px-C-TRAN_4002-a.jpg"	11 July 2018
4009	4001-4016	Gillig	2015 BRT HEV 40'	65th Ave	ISB6.7-BAE	Active	"https://cptdb.ca/wiki/images/thumb/8/8d/C-TRAN_4002-a.jpg/800px-C-TRAN_4002-a.jpg"	11 July 2018
4010	4001-4016	Gillig	2015 BRT HEV 40'	65th Ave	ISB6.7-BAE	Active	"https://cptdb.ca/wiki/images/thumb/8/8d/C-TRAN_4002-a.jpg/800px-C-TRAN_4002-a.jpg"	11 July 2018
4011	4001-4016	Gillig	2015 BRT HEV 40'	65th Ave	ISB6.7-BAE	Active	"https://cptdb.ca/wiki/images/thumb/8/8d/C-TRAN_4002-a.jpg/800px-C-TRAN_4002-a.jpg"	11 July 2018
