vehicle	group	manufacturer	model	division	powertrain	status	thumbnail
1774	1770-1799	NovaBus	2017 LFS-Artic	Central Parkway	ISL9-B500R	Active	https://media.discordapp.net/attachments/385830976879722499/466672864737886218/IMG_5626.JPG?width=779&height=520	11 July 2018
1775	1770-1799	NovaBus	2017 LFS-Artic	Central Parkway	ISL9-B500R	Active	https://media.discordapp.net/attachments/385830976879722499/466673169072128000/IMG_5606.JPG?width=779&height=520	11 July 2018
1776	1770-1799	NovaBus	2017 LFS-Artic	Central Parkway	ISL9-B500R	Active		9 July 2018
1777	1770-1799	NovaBus	2017 LFS-Artic	Central Parkway	ISL9-B500R	Active		9 July 2018
1778	1770-1799	NovaBus	2017 LFS-Artic	Central Parkway	ISL9-B500R	Active		9 July 2018
1779	1770-1799	NovaBus	2017 LFS-Artic	Central Parkway	ISL9-B500R	Active		9 July 2018
1780	1770-1799	NovaBus	2017 LFS-Artic	Central Parkway	ISL9-B500R	Active		9 July 2018
1781	1770-1799	NovaBus	2017 LFS-Artic	Central Parkway	ISL9-B500R	Active		9 July 2018
1782	1770-1799	NovaBus	2017 LFS-Artic	Central Parkway	ISL9-B500R	Active		9 July 2018
1783	1770-1799	NovaBus	2017 LFS-Artic	Central Parkway	ISL9-B500R	Active		9 July 2018
1784	1770-1799	NovaBus	2017 LFS-Artic	Central Parkway	ISL9-B500R	Active		9 July 2018
1785	1770-1799	NovaBus	2017 LFS-Artic	Central Parkway	ISL9-B500R	Active		9 July 2018
1786	1770-1799	NovaBus	2017 LFS-Artic	Central Parkway	ISL9-B500R	Active		9 July 2018
1787	1770-1799	NovaBus	2017 LFS-Artic	Central Parkway	ISL9-B500R	Active		9 July 2018
1788	1770-1799	NovaBus	2017 LFS-Artic	Central Parkway	ISL9-B500R	Active		9 July 2018
1789	1770-1799	NovaBus	2017 LFS-Artic	Central Parkway	ISL9-B500R	Active		9 July 2018
1790	1770-1799	NovaBus	2017 LFS-Artic	Central Parkway	ISL9-B500R	Active		9 July 2018
1791	1770-1799	NovaBus	2017 LFS-Artic	Central Parkway	ISL9-B500R	Active		9 July 2018
1792	1770-1799	NovaBus	2017 LFS-Artic	Central Parkway	ISL9-B500R	Active		9 July 2018
1793	1770-1799	NovaBus	2017 LFS-Artic	Central Parkway	ISL9-B500R	Active		9 July 2018
1794	1770-1799	NovaBus	2017 LFS-Artic	Central Parkway	ISL9-B500R	Active		9 July 2018
1795	1770-1799	NovaBus	2017 LFS-Artic	Central Parkway	ISL9-B500R	Active		9 July 2018
1796	1770-1799	NovaBus	2017 LFS-Artic	Central Parkway	ISL9-B500R	Active		9 July 2018
1797	1770-1799	NovaBus	2017 LFS-Artic	Central Parkway	ISL9-B500R	Active		9 July 2018
1798	1770-1799	NovaBus	2017 LFS-Artic	Central Parkway	ISL9-B500R	Active		9 July 2018
1799	1770-1799	NovaBus	2017 LFS-Artic	Central Parkway	ISL9-B500R	Active		9 July 2018
